timestamp,open,high,low,close,volume,Stock
2023-01-15 18:30:00,940.45,941.75,911.7,913.15,10008273,AXISBANK
2022-01-23 18:30:00,715.0,716.4,688.2,704.6,8812501,AXISBANK
2022-01-24 18:30:00,714.0,755.0,708.6,752.2,38088158,AXISBANK
2022-01-26 18:30:00,744.0,777.0,738.1,773.85,34927774,AXISBANK
2022-01-27 18:30:00,778.1,784.7,761.5,764.7,17765524,AXISBANK
2022-01-30 18:30:00,775.45,777.8,762.35,773.05,12319200,AXISBANK
2022-01-31 18:30:00,778.1,793.9,769.1,781.9,15457534,AXISBANK
2022-02-01 18:30:00,790.0,805.9,787.35,804.1,13478899,AXISBANK
2022-02-02 18:30:00,802.2,811.9,793.05,799.55,10802708,AXISBANK
2022-02-03 18:30:00,796.95,804.5,791.15,798.55,10776387,AXISBANK
2022-02-06 18:30:00,802.5,803.6,784.1,789.6,10939179,AXISBANK
2022-02-07 18:30:00,794.0,801.0,776.15,798.55,12300670,AXISBANK
2022-02-08 18:30:00,801.0,809.5,800.15,803.85,9399830,AXISBANK
2022-02-09 18:30:00,807.55,815.95,803.1,809.8,12848281,AXISBANK
2022-02-10 18:30:00,800.95,809.9,798.5,803.8,9717894,AXISBANK
2022-02-13 18:30:00,790.0,803.0,769.95,773.35,8617389,AXISBANK
2022-02-14 18:30:00,777.0,799.1,764.3,796.95,7426563,AXISBANK
2022-02-15 18:30:00,795.0,808.3,789.3,797.05,7457765,AXISBANK
2022-02-16 18:30:00,797.0,802.0,780.5,782.8,6516308,AXISBANK
2022-02-17 18:30:00,781.15,790.55,779.0,787.4,5466662,AXISBANK
2022-02-20 18:30:00,783.55,796.8,776.1,788.85,5635224,AXISBANK
2022-02-21 18:30:00,766.1,787.0,766.1,779.15,6923558,AXISBANK
2022-02-22 18:30:00,783.5,785.5,772.25,777.2,6303173,AXISBANK
2022-02-23 18:30:00,752.4,769.15,725.3,730.3,13085009,AXISBANK
2022-02-24 18:30:00,742.3,764.85,737.4,758.05,10066136,AXISBANK
2022-02-27 18:30:00,749.9,749.9,736.2,742.4,14463418,AXISBANK
2022-03-01 18:30:00,728.7,756.45,725.0,750.25,11691602,AXISBANK
2022-03-02 18:30:00,756.0,759.45,732.4,737.65,8357181,AXISBANK
2022-03-03 18:30:00,723.0,732.5,710.05,715.0,11660648,AXISBANK
2022-03-06 18:30:00,693.0,705.0,655.6,667.55,20147061,AXISBANK
2022-03-07 18:30:00,665.0,673.75,637.0,670.4,24828458,AXISBANK
2022-03-08 18:30:00,671.5,680.5,659.1,674.2,20438651,AXISBANK
2022-03-09 18:30:00,707.9,720.4,688.25,694.95,23224756,AXISBANK
2022-03-10 18:30:00,691.9,706.65,687.45,690.85,14224356,AXISBANK
2022-03-13 18:30:00,694.7,712.4,685.0,710.05,10720884,AXISBANK
2022-03-14 18:30:00,713.0,718.0,695.0,698.15,12157425,AXISBANK
2022-03-15 18:30:00,711.0,726.0,709.1,723.85,10038170,AXISBANK
2022-03-16 18:30:00,737.0,746.75,736.45,739.25,13657428,AXISBANK
2022-03-20 18:30:00,745.0,749.4,723.7,725.9,7495685,AXISBANK
2022-03-21 18:30:00,729.0,736.0,706.35,731.4,11117081,AXISBANK
2022-03-22 18:30:00,736.1,742.9,724.65,726.75,5886245,AXISBANK
2022-03-23 18:30:00,719.1,730.45,719.0,722.25,7559843,AXISBANK
2022-03-24 18:30:00,723.3,726.65,715.5,721.25,5430894,AXISBANK
2022-03-27 18:30:00,726.0,737.9,715.05,736.0,7077669,AXISBANK
2022-03-28 18:30:00,741.65,741.65,731.0,737.8,6174137,AXISBANK
2022-03-29 18:30:00,747.0,765.85,741.3,750.45,16618114,AXISBANK
2022-03-30 18:30:00,763.0,763.0,751.3,761.15,20449544,AXISBANK
2022-03-31 18:30:00,760.0,775.75,755.15,774.55,9321859,AXISBANK
2022-04-03 18:30:00,780.0,785.5,767.0,784.1,10959783,AXISBANK
2022-04-04 18:30:00,776.0,796.0,776.0,783.1,7334134,AXISBANK
2022-04-05 18:30:00,777.0,779.95,769.2,773.7,9954921,AXISBANK
2022-04-06 18:30:00,769.5,795.0,769.2,792.1,9820244,AXISBANK
2022-04-07 18:30:00,794.9,800.7,789.0,794.9,8104237,AXISBANK
2022-04-10 18:30:00,789.45,794.25,784.05,786.05,6340427,AXISBANK
2022-04-11 18:30:00,780.1,801.0,777.8,798.45,7672215,AXISBANK
2022-04-12 18:30:00,805.8,805.8,790.85,793.05,7640132,AXISBANK
2022-04-17 18:30:00,780.0,801.65,776.0,798.85,11478317,AXISBANK
2022-04-18 18:30:00,805.0,816.2,785.55,797.8,8711816,AXISBANK
2022-04-19 18:30:00,800.85,802.45,788.6,794.7,6676491,AXISBANK
2022-04-20 18:30:00,795.1,804.0,790.55,801.8,6851615,AXISBANK
2022-04-21 18:30:00,796.0,798.0,778.2,780.6,6255027,AXISBANK
2022-04-24 18:30:00,772.0,788.8,761.25,780.7,8023525,AXISBANK
2022-04-25 18:30:00,791.0,796.6,769.0,775.0,11087204,AXISBANK
2022-04-26 18:30:00,765.6,772.95,749.0,765.9,11485697,AXISBANK
2022-04-27 18:30:00,776.9,785.45,766.35,779.8,11037317,AXISBANK
2022-04-28 18:30:00,765.0,766.85,725.0,728.6,34401710,AXISBANK
2022-05-01 18:30:00,722.0,738.2,718.5,727.35,16136040,AXISBANK
2022-05-03 18:30:00,733.0,735.15,704.0,707.2,14548684,AXISBANK
2022-05-04 18:30:00,716.0,721.8,698.9,702.35,12726146,AXISBANK
2022-05-05 18:30:00,690.0,692.5,668.1,673.4,15511195,AXISBANK
2022-05-08 18:30:00,660.2,669.0,648.8,663.7,13999329,AXISBANK
2022-05-09 18:30:00,663.7,672.1,657.55,659.75,9523698,AXISBANK
2022-05-10 18:30:00,661.7,676.0,655.45,672.35,9352398,AXISBANK
2022-05-11 18:30:00,667.0,667.0,644.0,649.65,11166084,AXISBANK
2022-05-12 18:30:00,656.4,659.4,633.4,635.95,9618627,AXISBANK
2022-05-15 18:30:00,639.85,649.2,630.05,638.95,6159695,AXISBANK
2022-05-16 18:30:00,642.9,657.5,641.15,654.95,8152237,AXISBANK
2022-05-17 18:30:00,654.75,670.4,650.3,659.45,13013873,AXISBANK
2022-05-18 18:30:00,643.3,657.75,641.2,650.2,9216948,AXISBANK
2022-05-19 18:30:00,659.75,675.75,658.0,673.1,9708672,AXISBANK
2022-05-22 18:30:00,673.0,684.8,668.55,675.35,7919353,AXISBANK
2022-05-23 18:30:00,669.7,681.45,661.2,664.05,8088546,AXISBANK
2022-05-24 18:30:00,668.0,672.65,660.05,665.0,5169619,AXISBANK
2022-05-25 18:30:00,672.95,685.25,668.0,683.25,10114633,AXISBANK
2022-05-26 18:30:00,689.0,693.8,684.25,688.3,5539060,AXISBANK
2022-05-29 18:30:00,695.1,698.0,690.1,693.65,3818060,AXISBANK
2022-05-30 18:30:00,689.0,696.0,683.05,685.2,10410424,AXISBANK
2022-05-31 18:30:00,683.0,692.45,680.5,686.05,6966674,AXISBANK
2022-06-01 18:30:00,682.0,693.15,682.0,691.55,6347433,AXISBANK
2022-06-02 18:30:00,697.3,698.0,673.15,677.3,8475726,AXISBANK
2022-06-05 18:30:00,677.0,684.0,670.3,672.2,6756864,AXISBANK
2022-06-06 18:30:00,672.2,678.0,661.1,665.85,8312778,AXISBANK
2022-06-07 18:30:00,670.0,673.55,655.45,658.6,9282494,AXISBANK
2022-06-08 18:30:00,656.95,662.75,650.0,661.3,5682743,AXISBANK
2022-06-09 18:30:00,655.5,663.7,652.2,660.7,6758832,AXISBANK
2022-06-12 18:30:00,646.95,652.0,640.1,648.95,6135431,AXISBANK
2022-06-13 18:30:00,645.0,655.7,643.1,650.75,5391833,AXISBANK
2022-06-14 18:30:00,654.0,656.35,647.2,650.5,4638336,AXISBANK
2022-06-15 18:30:00,657.5,658.2,631.05,634.9,5960283,AXISBANK
2022-06-16 18:30:00,630.0,640.8,626.6,635.2,6849201,AXISBANK
2022-06-19 18:30:00,635.25,637.15,622.2,628.3,5305222,AXISBANK
2022-06-20 18:30:00,632.0,645.35,628.15,636.5,10333886,AXISBANK
2022-06-21 18:30:00,632.55,633.65,621.25,626.8,5899024,AXISBANK
2022-06-22 18:30:00,627.4,640.85,618.25,629.35,8450777,AXISBANK
2022-06-23 18:30:00,634.35,642.45,631.65,634.0,6918584,AXISBANK
2022-06-26 18:30:00,644.0,646.9,634.7,637.1,4552114,AXISBANK
2022-06-27 18:30:00,634.0,644.7,632.0,642.35,10711123,AXISBANK
2022-06-28 18:30:00,636.35,637.8,623.5,625.55,13620084,AXISBANK
2022-06-29 18:30:00,624.0,639.3,623.65,636.8,10563138,AXISBANK
2022-06-30 18:30:00,633.0,646.6,631.8,643.95,6549359,AXISBANK
2022-07-03 18:30:00,641.55,655.15,640.5,654.35,3933384,AXISBANK
2022-07-04 18:30:00,656.1,659.9,646.0,648.5,5044787,AXISBANK
2022-07-05 18:30:00,652.0,659.4,651.0,657.95,6684686,AXISBANK
2022-07-06 18:30:00,663.45,664.5,651.65,658.15,11171714,AXISBANK
2022-07-07 18:30:00,667.0,676.8,661.4,669.15,12669533,AXISBANK
2022-07-10 18:30:00,666.55,681.95,665.35,679.85,14864285,AXISBANK
2022-07-11 18:30:00,677.0,685.25,673.0,676.2,6446810,AXISBANK
2022-07-12 18:30:00,680.0,685.0,676.95,679.9,9614674,AXISBANK
2022-07-13 18:30:00,678.6,680.45,665.6,668.25,8026311,AXISBANK
2022-07-14 18:30:00,670.0,674.2,659.1,662.2,6015057,AXISBANK
2022-07-17 18:30:00,668.05,688.0,663.45,684.5,12464664,AXISBANK
2022-07-18 18:30:00,678.6,703.85,678.6,700.6,10171314,AXISBANK
2022-07-19 18:30:00,706.3,714.5,702.7,705.7,11620331,AXISBANK
2025-01-05 18:30:00,1952.0,1973.0,1928.0,1937.85,7164403,INFY
2025-01-06 18:30:00,1945.0,1958.55,1923.65,1930.85,4294832,INFY
2025-01-07 18:30:00,1930.0,1938.6,1888.75,1933.15,5482050,INFY
2025-01-08 18:30:00,1934.05,1951.85,1910.55,1917.3,6833503,INFY
2025-01-09 18:30:00,1937.0,1977.8,1932.25,1966.95,8036913,INFY
2025-01-12 18:30:00,1956.0,1982.8,1949.0,1962.2,5804152,INFY
2025-01-13 18:30:00,1968.85,1971.8,1931.1,1940.05,5792162,INFY
2025-01-14 18:30:00,1947.0,1958.05,1937.1,1949.65,2985439,INFY
2025-01-15 18:30:00,1965.95,1966.95,1916.85,1928.45,7533579,INFY
2025-01-16 18:30:00,1851.0,1858.0,1812.0,1815.45,16409953,INFY
2025-01-19 18:30:00,1822.95,1827.95,1793.15,1813.3,4333011,INFY
2025-01-20 18:30:00,1819.05,1831.65,1793.05,1800.7,7169109,INFY
2025-01-21 18:30:00,1807.4,1865.8,1805.15,1856.45,8373913,INFY
2025-01-22 18:30:00,1858.0,1879.55,1852.7,1865.45,5907471,INFY
2025-01-23 18:30:00,1865.5,1894.9,1864.25,1875.45,4887027,INFY
2025-01-26 18:30:00,1848.75,1863.0,1812.0,1822.0,7652371,INFY
2025-01-27 18:30:00,1830.0,1863.5,1824.9,1829.75,6999495,INFY
2025-01-28 18:30:00,1845.0,1888.65,1840.5,1881.25,5145155,INFY
2025-01-29 18:30:00,1873.15,1887.2,1844.0,1859.95,7336056,INFY
2025-01-30 18:30:00,1871.0,1897.45,1871.0,1879.8,5820470,INFY
2025-01-31 18:30:00,1880.3,1890.6,1846.0,1851.35,1701402,INFY
2025-02-02 18:30:00,1836.0,1876.55,1832.4,1863.3,4823228,INFY
2025-02-03 18:30:00,1889.0,1911.2,1875.0,1898.8,7334787,INFY
2025-02-04 18:30:00,1906.0,1919.7,1894.3,1897.05,4996744,INFY
2025-02-05 18:30:00,1917.0,1924.0,1900.0,1915.65,4765255,INFY
2025-02-06 18:30:00,1919.3,1923.7,1889.45,1903.65,4126260,INFY
2025-02-09 18:30:00,1905.0,1905.0,1878.6,1880.3,3828734,INFY
2025-02-10 18:30:00,1883.1,1903.0,1870.0,1875.65,4411601,INFY
2025-02-11 18:30:00,1885.0,1894.6,1847.0,1863.15,5633947,INFY
2025-02-12 18:30:00,1868.5,1873.5,1835.65,1843.25,5237744,INFY
2025-02-13 18:30:00,1854.0,1859.3,1828.35,1856.4,5292961,INFY
2025-02-16 18:30:00,1838.55,1852.75,1822.15,1842.3,4428956,INFY
2025-02-17 18:30:00,1842.3,1861.65,1837.6,1851.95,4365260,INFY
2025-02-18 18:30:00,1847.4,1849.2,1805.9,1810.8,4611411,INFY
2025-02-19 18:30:00,1805.55,1831.0,1805.55,1825.15,2218020,INFY
2025-02-20 18:30:00,1821.8,1829.85,1806.2,1815.0,3379879,INFY
2025-02-23 18:30:00,1800.05,1808.0,1750.25,1764.1,7594720,INFY
2025-02-24 18:30:00,1745.15,1778.45,1745.15,1767.7,5092963,INFY
2025-02-26 18:30:00,1755.2,1775.85,1751.1,1764.3,5757079,INFY
2025-02-27 18:30:00,1755.05,1755.1,1682.45,1687.7,12182167,INFY
2025-03-02 18:30:00,1692.3,1728.6,1692.3,1708.6,7504969,INFY
2025-03-03 18:30:00,1695.0,1699.0,1670.0,1688.3,6759673,INFY
2025-03-04 18:30:00,1692.45,1732.95,1692.45,1711.5,8180782,INFY
2025-03-05 18:30:00,1715.0,1722.3,1691.1,1715.85,10610547,INFY
2025-03-06 18:30:00,1703.1,1705.0,1675.5,1686.0,8019331,INFY
2025-03-09 18:30:00,1686.0,1719.0,1676.2,1701.45,7558981,INFY
2025-03-10 18:30:00,1680.0,1680.0,1637.05,1661.6,12671234,INFY
2025-03-11 18:30:00,1636.9,1636.9,1563.8,1590.85,14870008,INFY
2025-03-12 18:30:00,1599.25,1606.05,1570.3,1579.85,7822888,INFY
2025-03-16 18:30:00,1545.15,1594.0,1545.15,1590.05,7526032,INFY
2025-03-17 18:30:00,1597.65,1612.9,1582.35,1609.35,6298054,INFY
2025-03-18 18:30:00,1603.0,1603.0,1572.8,1586.55,7387068,INFY
2025-03-19 18:30:00,1592.0,1631.9,1592.0,1615.55,7186750,INFY
2025-03-20 18:30:00,1577.95,1603.9,1563.65,1592.55,10074677,INFY
2025-03-23 18:30:00,1597.95,1607.1,1572.7,1592.75,8857726,INFY
2025-03-24 18:30:00,1605.0,1636.15,1605.0,1628.45,9890140,INFY
2025-03-25 18:30:00,1626.0,1637.75,1595.0,1599.45,6651302,INFY
2025-03-26 18:30:00,1595.55,1619.95,1586.0,1603.55,9426573,INFY
2025-03-27 18:30:00,1590.0,1598.45,1560.0,1570.65,6799047,INFY
2025-03-31 18:30:00,1539.25,1547.4,1517.85,1526.5,12680733,INFY
2025-04-01 18:30:00,1535.2,1555.65,1535.2,1550.15,6193478,INFY
2025-04-02 18:30:00,1534.65,1534.65,1485.05,1496.5,10459504,INFY
2025-04-03 18:30:00,1460.5,1472.0,1448.0,1451.65,9590254,INFY
2025-04-06 18:30:00,1352.0,1405.9,1307.0,1396.75,21715252,INFY
2025-04-07 18:30:00,1431.0,1456.5,1415.0,1428.8,12805001,INFY
2025-04-08 18:30:00,1405.05,1409.45,1381.9,1403.7,8546854,INFY
2025-04-10 18:30:00,1411.25,1438.8,1397.05,1409.45,12567440,INFY
2025-04-14 18:30:00,1445.6,1447.7,1409.0,1426.0,10178530,INFY
2025-04-15 18:30:00,1425.0,1427.5,1396.8,1413.1,12022740,INFY
2025-04-16 18:30:00,1398.0,1429.8,1378.3,1419.5,14264227,INFY
2025-04-20 18:30:00,1410.0,1471.8,1410.0,1451.0,15648970,INFY
2025-04-21 18:30:00,1440.0,1440.0,1419.3,1422.8,9399738,INFY
2025-04-22 18:30:00,1446.0,1487.8,1439.6,1474.9,11136642,INFY
2025-04-23 18:30:00,1469.9,1482.9,1461.5,1471.4,7114292,INFY
2025-04-24 18:30:00,1475.5,1501.7,1463.5,1480.2,8329979,INFY
2025-04-27 18:30:00,1480.2,1489.6,1465.3,1482.1,5886253,INFY
2025-04-28 18:30:00,1482.0,1509.8,1474.1,1497.5,8056743,INFY
2025-04-29 18:30:00,1496.8,1508.8,1482.6,1500.1,7704183,INFY
2025-05-01 18:30:00,1499.7,1523.2,1496.2,1506.8,8733014,INFY
2025-05-04 18:30:00,1515.0,1523.0,1502.8,1508.6,4282493,INFY
2025-05-05 18:30:00,1506.0,1515.6,1499.1,1511.5,4270530,INFY
2025-05-06 18:30:00,1500.0,1518.8,1496.6,1508.3,5691799,INFY
2025-05-07 18:30:00,1508.0,1516.5,1501.2,1511.4,8424409,INFY
2025-05-08 18:30:00,1500.7,1511.4,1494.1,1507.6,4478653,INFY
2025-05-11 18:30:00,1537.0,1632.0,1532.0,1626.9,11372857,INFY
2025-05-12 18:30:00,1609.0,1612.2,1564.6,1568.6,12846210,INFY
2025-05-13 18:30:00,1574.0,1595.0,1569.5,1592.4,4870057,INFY
2025-05-14 18:30:00,1589.8,1618.6,1571.0,1613.0,11151167,INFY
2025-05-15 18:30:00,1612.6,1612.6,1581.5,1589.9,4576751,INFY
2025-05-18 18:30:00,1576.5,1585.0,1555.7,1559.8,8855798,INFY
2025-05-19 18:30:00,1570.0,1583.5,1558.0,1560.6,7143998,INFY
2025-05-20 18:30:00,1567.9,1571.0,1552.1,1568.5,4157309,INFY
2025-05-21 18:30:00,1555.5,1560.8,1540.0,1547.5,6158990,INFY
2025-05-22 18:30:00,1550.0,1587.2,1550.0,1564.8,5038421,INFY
2025-05-25 18:30:00,1566.6,1583.8,1562.7,1580.5,3170102,INFY
2025-05-26 18:30:00,1579.9,1582.9,1556.4,1570.1,7775714,INFY
2025-05-27 18:30:00,1581.0,1587.7,1570.0,1571.8,3623370,INFY
2025-05-28 18:30:00,1589.0,1608.9,1576.6,1585.6,8609500,INFY
2025-05-29 18:30:00,1571.0,1572.0,1555.1,1562.7,13148092,INFY
2025-06-01 18:30:00,1560.0,1560.0,1539.0,1553.8,4374509,INFY
2025-06-02 18:30:00,1559.0,1567.3,1535.6,1543.0,6853403,INFY
2025-06-03 18:30:00,1543.0,1557.3,1541.4,1551.2,4548307,INFY
2025-06-04 18:30:00,1547.9,1567.7,1541.6,1554.3,6948539,INFY
2025-06-05 18:30:00,1554.7,1568.9,1543.1,1563.8,3960020,INFY
2025-06-08 18:30:00,1578.0,1588.0,1571.0,1572.9,2903202,INFY
2025-06-09 18:30:00,1584.0,1607.5,1577.5,1596.0,8591925,INFY
2025-06-10 18:30:00,1590.1,1634.6,1590.1,1631.1,10597410,INFY
2025-06-11 18:30:00,1617.0,1628.0,1598.1,1608.6,10483574,INFY
2025-06-12 18:30:00,1576.0,1609.0,1570.2,1602.0,6968315,INFY
2025-06-15 18:30:00,1600.0,1634.8,1597.1,1623.8,5591842,INFY
2025-06-16 18:30:00,1620.7,1647.4,1615.6,1639.9,7622083,INFY
2025-06-17 18:30:00,1621.0,1644.7,1621.0,1632.9,5629707,INFY
2025-06-18 18:30:00,1623.9,1630.0,1611.5,1618.4,5147760,INFY
2025-06-19 18:30:00,1619.0,1630.7,1608.9,1622.9,9202821,INFY
2025-06-22 18:30:00,1601.0,1601.0,1575.4,1584.0,7943676,INFY
2025-06-23 18:30:00,1601.0,1609.0,1576.6,1581.6,8083992,INFY
2025-06-24 18:30:00,1590.0,1619.9,1585.1,1614.9,7813533,INFY
2025-06-25 18:30:00,1608.8,1624.0,1606.6,1616.0,6519233,INFY
2025-06-26 18:30:00,1619.0,1629.6,1602.4,1608.0,8912268,INFY
2025-06-29 18:30:00,1615.0,1615.0,1594.1,1601.8,6294505,INFY
2025-06-30 18:30:00,1609.0,1617.7,1600.5,1606.8,4178937,INFY
2025-07-01 18:30:00,1618.0,1649.0,1603.4,1610.5,8653641,INFY
2025-07-02 18:30:00,1618.5,1632.4,1615.0,1618.7,5259695,INFY
2025-07-04 03:45:00,1625.0,1638.0,1612.3,1637.5,3193034,INFY
2024-07-09 18:30:00,1657.0,1674.0,1637.55,1648.25,9852770,INFY
2024-07-10 18:30:00,1656.0,1665.0,1642.05,1652.7,8857679,INFY
2024-07-11 18:30:00,1680.0,1719.75,1666.65,1711.75,17078316,INFY
2024-07-14 18:30:00,1726.2,1728.0,1702.65,1707.05,6942230,INFY
2024-07-15 18:30:00,1718.6,1737.9,1700.0,1726.05,6886281,INFY
2024-07-17 18:30:00,1719.0,1765.4,1719.0,1758.05,11248896,INFY
2024-07-18 18:30:00,1844.0,1844.0,1786.45,1792.95,29819116,INFY
2024-07-21 18:30:00,1800.15,1823.0,1792.95,1810.85,8462126,INFY
2024-07-22 18:30:00,1810.0,1839.95,1783.25,1836.9,7113056,INFY
2024-07-23 18:30:00,1837.5,1842.35,1819.6,1833.95,6002845,INFY
2024-07-24 18:30:00,1820.0,1830.9,1812.0,1824.85,5815599,INFY
2024-07-25 18:30:00,1825.35,1883.0,1825.35,1878.9,11369047,INFY
2024-07-28 18:30:00,1893.6,1903.0,1864.0,1871.1,4635931,INFY
2024-07-29 18:30:00,1871.1,1879.95,1860.0,1877.15,2721265,INFY
2024-07-30 18:30:00,1877.0,1885.15,1865.05,1868.25,5004209,INFY
2024-07-31 18:30:00,1856.1,1867.9,1845.1,1852.6,7475014,INFY
2024-08-01 18:30:00,1843.0,1859.5,1816.15,1821.2,7400938,INFY
2024-08-04 18:30:00,1784.95,1797.5,1718.55,1751.9,10736703,INFY
2024-08-05 18:30:00,1760.2,1796.95,1744.85,1751.1,7690163,INFY
2024-08-06 18:30:00,1796.0,1797.9,1762.1,1791.65,5094329,INFY
2024-08-07 18:30:00,1779.95,1779.95,1727.1,1743.15,6227910,INFY
2024-08-08 18:30:00,1771.25,1780.75,1756.0,1770.75,4258524,INFY
2024-08-11 18:30:00,1773.05,1803.5,1768.1,1797.4,4315329,INFY
2024-08-12 18:30:00,1810.0,1810.0,1789.05,1797.45,4176918,INFY
2024-08-13 18:30:00,1802.0,1825.0,1797.45,1823.25,7450718,INFY
2024-08-15 18:30:00,1850.0,1861.85,1829.5,1858.95,7335657,INFY
2024-08-18 18:30:00,1860.0,1867.55,1849.2,1864.8,2585989,INFY
2024-08-19 18:30:00,1880.0,1885.7,1868.2,1872.2,3870333,INFY
2024-08-20 18:30:00,1875.1,1879.0,1867.1,1872.7,1966902,INFY
2024-08-21 18:30:00,1884.0,1893.65,1869.7,1880.25,4300287,INFY
2024-08-22 18:30:00,1878.2,1882.6,1857.0,1862.1,5015935,INFY
2024-08-25 18:30:00,1870.0,1888.75,1864.0,1876.15,3728589,INFY
2024-08-26 18:30:00,1876.15,1902.75,1873.9,1900.1,3830679,INFY
2024-08-27 18:30:00,1906.9,1951.0,1897.4,1939.1,6514531,INFY
2024-08-28 18:30:00,1933.0,1950.5,1920.9,1933.35,7228284,INFY
2024-08-29 18:30:00,1938.0,1950.0,1928.0,1943.7,13466759,INFY
2024-09-01 18:30:00,1943.35,1975.75,1942.8,1964.5,5573739,INFY
2024-09-02 18:30:00,1967.0,1967.0,1936.45,1941.25,4694322,INFY
2024-09-03 18:30:00,1921.1,1927.2,1900.05,1922.45,4778310,INFY
2024-09-04 18:30:00,1926.25,1940.0,1909.6,1933.15,4081810,INFY
2024-09-05 18:30:00,1922.0,1936.5,1896.85,1901.85,5848106,INFY
2024-09-08 18:30:00,1890.0,1920.85,1889.0,1894.65,4772612,INFY
2024-09-09 18:30:00,1904.9,1935.0,1896.0,1912.3,6909600,INFY
2024-09-10 18:30:00,1914.7,1926.0,1905.0,1910.15,5312946,INFY
2024-09-11 18:30:00,1925.0,1956.4,1910.8,1950.45,8555092,INFY
2024-09-12 18:30:00,1950.45,1958.6,1935.65,1944.1,3843127,INFY
2024-09-15 18:30:00,1945.75,1952.0,1933.05,1950.25,1570181,INFY
2024-09-16 18:30:00,1947.75,1958.45,1942.15,1952.55,2793127,INFY
2024-09-17 18:30:00,1938.75,1938.75,1881.3,1892.15,6385468,INFY
2024-09-18 18:30:00,1910.6,1924.9,1878.8,1894.2,7976570,INFY
2024-09-19 18:30:00,1905.0,1915.0,1867.4,1905.75,15242974,INFY
2024-09-22 18:30:00,1909.0,1918.9,1878.45,1896.45,3636672,INFY
2024-09-23 18:30:00,1888.0,1910.9,1871.4,1898.6,7277616,INFY
2024-09-24 18:30:00,1886.35,1901.6,1876.8,1895.3,4268341,INFY
2024-09-25 18:30:00,1897.8,1917.95,1893.0,1900.25,8952803,INFY
2024-09-26 18:30:00,1932.1,1974.6,1903.3,1906.75,14908931,INFY
2024-09-29 18:30:00,1880.0,1901.25,1870.5,1875.6,6986955,INFY
2024-09-30 18:30:00,1875.0,1908.95,1875.0,1904.35,4029072,INFY
2024-10-02 18:30:00,1889.5,1911.85,1881.0,1893.4,7503887,INFY
2024-10-03 18:30:00,1889.55,1954.1,1886.0,1918.15,10001483,INFY
2024-10-06 18:30:00,1923.2,1942.0,1916.05,1934.3,6112575,INFY
2024-10-07 18:30:00,1937.9,1957.95,1906.35,1948.55,5637391,INFY
2024-10-08 18:30:00,1952.55,1977.0,1945.1,1952.75,4857163,INFY
2024-10-09 18:30:00,1957.9,1964.0,1914.1,1919.0,4782119,INFY
2024-10-10 18:30:00,1918.0,1947.0,1910.1,1935.1,4709431,INFY
2024-10-13 18:30:00,1932.15,1969.5,1931.1,1958.9,3751378,INFY
2024-10-14 18:30:00,1960.0,1991.45,1951.75,1959.3,5353705,INFY
2024-10-15 18:30:00,1955.0,1959.55,1916.35,1920.1,3111512,INFY
2024-10-16 18:30:00,1935.2,1978.0,1930.15,1968.1,8162822,INFY
2024-10-17 18:30:00,1893.8,1936.85,1869.25,1879.6,10526196,INFY
2024-10-20 18:30:00,1891.1,1898.8,1838.0,1852.75,4654601,INFY
2024-10-21 18:30:00,1858.2,1877.8,1846.95,1851.6,4125240,INFY
2024-10-22 18:30:00,1845.25,1886.0,1844.0,1873.4,4311910,INFY
2024-10-23 18:30:00,1861.4,1884.0,1860.0,1863.35,2906475,INFY
2024-10-24 18:30:00,1863.45,1876.35,1846.4,1862.05,4689120,INFY
2024-10-27 18:30:00,1859.7,1881.9,1857.0,1865.35,7018940,INFY
2024-10-28 18:30:00,1846.0,1851.6,1829.0,1839.3,4621252,INFY
2024-10-29 18:30:00,1832.0,1839.0,1796.35,1802.1,5919715,INFY
2024-10-30 18:30:00,1787.9,1787.9,1746.5,1757.25,7395236,INFY
2024-10-31 18:30:00,1764.5,1766.0,1752.05,1760.85,371966,INFY
2024-11-03 18:30:00,1724.5,1767.0,1718.0,1763.65,7336722,INFY
2024-11-04 18:30:00,1760.0,1768.45,1745.0,1754.2,3160880,INFY
2024-11-05 18:30:00,1764.0,1827.2,1762.65,1823.7,10421494,INFY
2024-11-06 18:30:00,1812.95,1825.7,1787.0,1803.05,4550965,INFY
2024-11-07 18:30:00,1818.0,1840.6,1813.15,1829.95,4210960,INFY
2024-11-10 18:30:00,1829.0,1868.0,1822.55,1860.1,3804234,INFY
2024-11-11 18:30:00,1871.1,1881.0,1861.0,1868.8,5012450,INFY
2024-11-12 18:30:00,1861.1,1873.2,1856.3,1868.4,4257495,INFY
2024-11-13 18:30:00,1865.6,1876.0,1856.0,1864.55,4311431,INFY
2024-11-17 18:30:00,1849.2,1849.2,1795.0,1811.45,4839244,INFY
2024-11-18 18:30:00,1825.5,1859.7,1820.55,1824.75,4669769,INFY
2024-11-20 18:30:00,1842.0,1867.0,1820.6,1834.05,5436504,INFY
2024-11-21 18:30:00,1854.1,1914.05,1834.0,1902.25,6301486,INFY
2024-11-24 18:30:00,1916.0,1919.3,1882.0,1889.7,12764638,INFY
2024-11-25 18:30:00,1904.95,1938.6,1897.3,1924.15,6850495,INFY
2024-11-26 18:30:00,1930.1,1941.4,1911.75,1924.5,4447143,INFY
2024-11-27 18:30:00,1914.9,1914.9,1851.65,1856.65,8468790,INFY
